1.028987765312194824e-01
3.494403883814811707e-02
2.910066023468971252e-02
2.321740798652172089e-02
2.138234488666057587e-02
2.027668990194797516e-02
1.842411048710346222e-02
1.760558038949966431e-02
1.730813086032867432e-02
1.880318485200405121e-02
1.774797588586807251e-02
1.800954900681972504e-02
1.590452715754508972e-02
1.515198033303022385e-02
1.529551297426223755e-02
1.462551951408386230e-02
1.442399248480796814e-02
1.778855361044406891e-02
2.030101604759693146e-02
1.914682053029537201e-02
1.679590344429016113e-02
1.709726080298423767e-02
1.504226960241794586e-02
1.458024512976408005e-02
1.427487190812826157e-02
